lon,lat,ndvi,lst_celsius,rainfall_mm,soil_moisture,rock_type,dist_to_occurrence_deg,label,rock_type_enc,prospectivity_score
80.49129524531944,21.19350334058981,0.5920077562332153,30.377027027027054,1297.9394222404808,0.34823691844940186,Archean crystalline metamorphic rocks,0.7049168286737469,0,0,0.02
80.01967972115668,21.51240526645224,0.3458040952682495,30.81594594594594,1315.5749222834493,0.33621037006378174,Paleoproterozoic sedimentary rocks,0.27738400881643344,0,2,0.0075
80.27120800071015,21.27435171616057,0.3974895477294922,29.565000000000055,1273.0880364954937,0.3650016188621521,Archean crystalline metamorphic rocks,0.5783801148599904,0,0,0.0
80.3340900705985,21.88969768578244,0.7361303567886353,26.854102564102618,1684.9375273548067,0.205626979470253,Mesoproterozoic sedimentary and volcanic rocks,0.10203212306406038,0,1,0.0
80.24425854218656,21.13960442354264,0.7193558812141418,30.152857142857158,1253.2887424953515,0.21130429208278656,Archean crystalline metamorphic rocks,0.6399266767894662,0,0,0.0
80.41493844616927,21.382149550254912,0.3832319378852844,30.442777777777792,1340.265933254268,0.35634514689445496,Archean crystalline metamorphic rocks,0.5014554315221538,0,0,0.0
79.6019631140411,21.301301174684156,0.43735820055007935,30.241111111111138,1204.6409691635054,0.3881455063819885,Archean crystalline metamorphic rocks,0.2537875827073887,0,0,0.0
80.22629223650416,21.790883004529295,0.39476996660232544,30.139411764705926,1473.2007963137655,0.33885276317596436,Mesoproterozoic sedimentary and volcanic rocks,0.062349660093962964,0,1,0.03488461538461538
79.53009789131154,21.93461344998842,0.34335482120513916,30.27333333333337,1350.6170813654317,0.22417192161083221,Archean crystalline metamorphic rocks,0.3155322321521524,0,0,0.0025
80.43739632827226,21.23392752837519,0.46042439341545105,28.321282051282083,1288.6013779830555,0.3678550124168396,Archean crystalline metamorphic rocks,0.6488911943600854,0,0,0.005
79.85349139359457,21.561812607078817,0.644248902797699,29.855714285714328,1348.979020355735,0.34961286187171936,Mesoproterozoic sedimentary and volcanic rocks,0.11255696701833291,0,1,0.21203153988868273
80.48231209247824,21.08121393007487,0.6290038824081421,28.614324324324343,1302.2576396716759,0.15567679703235626,Mesoproterozoic sedimentary and volcanic rocks,0.8080358640623958,0,1,0.155
80.15442701377461,21.885206109361842,0.46481722593307495,29.42894736842112,1465.555868273601,0.3405480682849884,Mesoproterozoic sedimentary and volcanic rocks,0.09122480937730675,0,1,0.031614398462505175
80.23527538934536,21.10367181217786,0.4613059163093567,30.095405405405415,1253.2887424953515,0.21130429208278656,Archean crystalline metamorphic rocks,0.6561344118257855,0,0,0.0
